University,Program-Code,Program-Major-Name,Field-Type,First-Cap,Second-Cap,Female-Cap,Male-Cap,Description
دانشكده آمار و انفورماتيك سازمان سنجش آموزش كشور)غيرانتفاعي(,4220,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
دانشكده آمار و انفورماتيك سازمان سنجش آموزش كشور)غيرانتفاعي(,4221,آمارو سنجش اموزشي,,60,-,زن,مرد,
دانشكده اصول الدين )غيرانتفاعي(*,9429,زبان وادبيات عربي,,30,-,زن,ـــ,محل تحصيل تهران
دانشكده اصول الدين )غيرانتفاعي(*,9430,زبان وادبيات عربي,,30,-,ـــ,مرد,محل تحصيل دزفول
دانشكده اصول الدين )غيرانتفاعي(*,9431,زبان وادبيات عربي,,30,-,زن,ـــ,محل تحصيل دزفول
دانشكده اصول الدين )غيرانتفاعي(*,9432,زبان وادبيات عربي,,30,-,زن,ـــ,محل تحصيل ساوه
دانشكده اصول الدين )غيرانتفاعي(*,9433,زبان وادبيات عربي,,30,-,ـــ,مرد,محل تحصيل قم
دانشكده اصول الدين )غيرانتفاعي(*,9434,زبان وادبيات عربي,,30,-,زن,ـــ,محل تحصيل قم
دانشكده اصول الدين )غيرانتفاعي(*,9435,علوم قران وحديث,,30,-,زن,ـــ,محل تحصيل تهران
دانشكده اصول الدين )غيرانتفاعي(*,9436,علوم قران وحديث,,30,-,ـــ,مرد,محل تحصيل دزفول
دانشكده اصول الدين )غيرانتفاعي(*,9437,علوم قران وحديث,,30,-,زن,ـــ,محل تحصيل دزفول
دانشكده اصول الدين )غيرانتفاعي(*,9438,علوم قران وحديث,,30,-,ـــ,مرد,محل تحصيل ساوه
دانشكده اصول الدين )غيرانتفاعي(*,9439,علوم قران وحديث,,30,-,زن,ـــ,محل تحصيل قم
دانشكده اصول الدين )غيرانتفاعي(*,9440,علوم قران وحديث,,30,-,ـــ,مرد,محل تحصيل قم
دانشكده اصول الدين )غيرانتفاعي(*,9441,فقه وحقوق اسلامي,,30,-,زن,ـــ,محل تحصيل تهران
دانشكده اصول الدين )غيرانتفاعي(*,9442,فقه وحقوق اسلامي,,30,-,زن,ـــ,محل تحصيل دزفول
دانشكده اصول الدين )غيرانتفاعي(*,9443,فقه وحقوق اسلامي,,30,-,ـــ,مرد,محل تحصيل دزفول
دانشكده اصول الدين )غيرانتفاعي(*,9444,فقه وحقوق اسلامي,,30,-,زن,ـــ,محل تحصيل ساوه
دانشكده اصول الدين )غيرانتفاعي(*,9445,فقه وحقوق اسلامي,,30,-,ـــ,مرد,محل تحصيل ساوه
دانشكده اصول الدين )غيرانتفاعي(*,9446,فقه وحقوق اسلامي,,30,-,زن,ـــ,محل تحصيل قم
دانشكده اصول الدين )غيرانتفاعي(*,9447,فقه وحقوق اسلامي,,30,-,ـــ,مرد,محل تحصيل قم
دانشكده معارف قرآني- اصفهان)غيرانتفاعي(,9448,الهيات ومعارف اسلامي -فقه ومباني حقوق اسلامي,,60,-,زن,ـــ,شرايط و ضوابط در انتهاي دفترچه
دانشكده معارف قرآني- اصفهان)غيرانتفاعي(,9449,الهيات ومعارف اسلامي -فلسفه وكلام اسلامي,,60,-,زن,ـــ,شرايط و ضوابط در انتهاي دفترچه
دانشكده معارف قرآني- اصفهان)غيرانتفاعي(,9450,تربيت معلم قران مجيد,,60,-,زن,ـــ,شرايط و ضوابط در انتهاي دفترچه
دانشكده معارف قرآني- اصفهان)غيرانتفاعي(,9451,زبان وادبيات عربي,,60,-,زن,ـــ,شرايط و ضوابط در انتهاي دفترچه
دانشكده معارف قرآني- اصفهان)غيرانتفاعي(,9452,علوم قران وحديث,,60,-,زن,ـــ,شرايط و ضوابط در انتهاي دفترچه
دانشكده معارف قرآني- اصفهان)غيرانتفاعي(,9453,معارف اسلامي وعلوم تربيتي,,60,-,زن,ـــ,شرايط و ضوابط در انتهاي دفترچه
دانشكده معارف قرآني- اصفهان)غيرانتفاعي(,9454,معارف قرآن مجيد,,60,-,زن,ـــ,شرايط و ضوابط در انتهاي دفترچه
دانشكده معارف قرآني- اصفهان)غيرانتفاعي(,9455,كارداني تربيت معلم قران مجيد,,100,-,زن,ـــ,شرايط و ضوابط در انتهاي دفترچه
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,4222,مهندسي برق,الكترونيك,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,4223,مهندسي برق,مخابرات,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,4224,مهندسي پزشكي,بيوالكتريك,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,4225,مهندسي فناوري اطلاعات,,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,4226,مهندسي كامپيوتر,سخت افزار,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,4227,مهندسي كامپيوتر,نرم افزار,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,9456,حسابداري,,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,9457,كتابداري واطلاع رساني,,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,9458,مديريت بازرگاني,,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,9459,مديريت بيمه,,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,9460,مديريت صنعتي,,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غير انتفاعي بين المللي امام رضا )ع(,9461,مديريت مالي,,60,-,30,30,محل تحصيل خواهران و برادران در دو پرديس جداگانه ميباشد.
دانشگاه غيرانتفاعي شمال -  آمل,4228,علوم كامپيوتر,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4229,مهندسي برق,الكترونيك,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4230,مهندسي برق,قدرت,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4231,مهندسي شيمي,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4232,مهندسي صنايع,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4233,مهندسي عمران,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4234,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4235,مهندسي معماري,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4236,مهندسي مكانيك,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4237,كاردان فني برق,الكترونيك,100,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,4238,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,9462,حسابداري,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,9463,مديريت بازرگاني,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,9464,مديريت جهانگردي,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,9465,مديريت صنعتي,,60,-,زن,مرد,
دانشگاه غيرانتفاعي شمال -  آمل,9466,كارداني حسابداري,,100,-,زن,مرد,
دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,4239,امار وكاربردها,,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,4240,رياضيات وكاربردها,,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,4241,علوم كامپيوتر,,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,4242,مهندسي برق,الكترونيك,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,4243,مهندسي شهرسازي,,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,4244,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,4245,مهندسي كامپيوتر,سخت افزار,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,4246,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,9467,مديريت بازرگاني,,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,9468,مديريت جهانگردي,,60,-,زن,مرد,
ادامه دانشگاه غيرانتفاعي شيخ بهايي - اصفهان,9469,مديريت صنعتي,,60,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,4247,امار وكاربردها,,50,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,4248,مهندسي برق,الكترونيك,50,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,4249,مهندسي صنايع,,50,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,4250,مهندسي عمران,,50,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,4251,مهندسي كامپيوتر,نرم افزار,50,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,4252,مهندسي معماري,,40,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,4253,معماري داخلي,,50,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,9470,حسابداري,,50,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,9472,مديريت بازرگاني,,60,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,9473,مديريت جهانگردي,,60,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,9474,مديريت صنعتي,,50,-,زن,مرد,
دانشگاه غيرانتفاعي علم و فرهنگ - تهران,9475,مديريت فرهنگي هنري,,50,-,زن,مرد,
دانشگاه غيرانتفاعي علوم و فنون مازندران-  بابل,4254,مهندسي برق,قدرت,60,-,زن,مرد,
دانشگاه غيرانتفاعي علوم و فنون مازندران-  بابل,4255,مهندسي صنايع,,60,-,زن,مرد,
دانشگاه غيرانتفاعي علوم و فنون مازندران-  بابل,4256,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
دانشگاه غيرانتفاعي علوم و فنون مازندران-  بابل,4257,مهندسي كامپيوتر,سخت افزار,60,-,زن,مرد,
دانشگاه غيرانتفاعي علوم و فنون مازندران-  بابل,4258,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
دانشگاه غيرانتفاعي علوم و فنون مازندران-  بابل,4259,مهندسي مكانيك,,60,-,زن,مرد,
دانشگاه غيرانتفاعي قرآن و حديث-  قم *,9476,الهيات ومعارف اسلامي -فلسفه وكلام اسلامي,,60,-,زن,ـــ,پذيرش براي رشته كلام اسلامي- محل تحصيل شهرري
دانشگاه غيرانتفاعي قرآن و حديث-  قم *,9477,علوم حديث,,60,-,زن,ـــ,محل تحصيل شهرري
دانشگاه غيرانتفاعي قرآن و حديث-  قم *,9478,علوم حديث,,60,-,زن,ـــ,محل تحصيل قم
دانشگاه غيرانتفاعي قرآن و حديث-  قم *,9479,فقه وحقوق اسلامي,,60,-,زن,ـــ,محل تحصيل شهرري
دانشگاه غيرانتفاعي قرآن و حديث-  قم *,9480,علوم ومعارف قران,,60,-,زن,ـــ,محل تحصيل شهرري
دانشگاه غيرانتفاعي مفيد)ره-(  قم,9481,علوم اقتصادي,اقتصادبازرگاني,30,30,زن,مرد,
دانشگاه غيرانتفاعي مفيد)ره-(  قم,9482,علوم اقتصادي,اقتصادپول وبانكداري,30,30,زن,مرد,
دانشگاه غيرانتفاعي مفيد)ره-(  قم,9483,علوم اقتصادي,اقتصادنظري,30,30,زن,مرد,
موسسات غيرانتفاعي جهاددانشگاهي,4260,كاردان فني برق,الكترونيك,100,-,زن,مرد,محل تحصيل واحدهمدان
موسسات غيرانتفاعي جهاددانشگاهي,4261,كاردان فني عمران,ساختمان هاي بتني,100,-,زن,مرد,محل تحصيل واحد رشت
موسسات غيرانتفاعي جهاددانشگاهي,4262,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,محل تحصيل واحد رشت
موسسات غيرانتفاعي جهاددانشگاهي,4263,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,محل تحصيل واحد رشت
موسسات غيرانتفاعي جهاددانشگاهي,4264,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,محل تحصيل واحد رشت
موسسات غيرانتفاعي جهاددانشگاهي,4265,كارداني معماري,,100,-,زن,مرد,محل تحصيل واحد رشت
موسسات غيرانتفاعي جهاددانشگاهي,9484,كارداني حسابداري,,100,-,زن,مرد,محل تحصيل واحد كاشمر
موسسات غيرانتفاعي جهاددانشگاهي,9485,كارداني مديريت بازرگاني,,100,-,زن,مرد,محل تحصيل واحد كاشمر
موسسه غيرانتفاعي آبا-  آبيك,4266,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي آبا-  آبيك,4267,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي آبا-  آبيك,4268,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي آبا-  آبيك,4269,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,100,-,زن,مرد,
موسسه غيرانتفاعي آبا-  آبيك,4270,كارداني فناوري اطلاعات وارتباطات,,100,-,زن,مرد,
موسسه غيرانتفاعي آبا-  آبيك,4271,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي آباداني و توسعه روستاها- همدان,4272,مهندسي تكنولوژي اباداني روستاها,,60,-,زن,مرد,
موسسه غيرانتفاعي آباداني و توسعه روستاها- همدان,4273,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي آباداني و توسعه روستاها- همدان,4274,مهندسي عمران,نقشه برداري,60,-,زن,مرد,
موسسه غيرانتفاعي آباداني و توسعه روستاها- همدان,4275,كاردان فني عمران,نقشه برداري,100,-,زن,مرد,
موسسه غيرانتفاعي آباداني و توسعه روستاها- همدان,4276,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي آباده,9486,كارداني اموربانكي,,100,-,زن,مرد,
موسسه غيرانتفاعي آباده,9487,كارداني اموربيمه,,100,-,زن,مرد,
موسسه غيرانتفاعي آباده,9488,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي آباده,9489,كارداني صنعت جهانگردي,مديريت جهانگردي,100,-,زن,مرد,
موسسه غيرانتفاعي آباده,9490,كارداني علمي كاربردي كتابداري واطلاع رساني,,100,-,زن,مرد,
موسسه غيرانتفاعي ابرار- تهران,4277,مهندسي صنايع,,60,-,زن,ـــ,
موسسه غيرانتفاعي ابرار- تهران,4278,مهندسي كامپيوتر,نرم افزار,60,-,زن,ـــ,
موسسه غيرانتفاعي ابن يمين- سبزوار,4279,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي آپادانا-  شيراز,4280,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي آپادانا-  شيراز,4281,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي آپادانا-  شيراز,4282,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي آپادانا-  شيراز,4283,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي اثيرالدين ابهري- ابهر,9491,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي اثيرالدين ابهري- ابهر,9492,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي اثيرالدين ابهري- ابهر,9493,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غیرانتفاعی احرار- رشت,4284,مهندسي برق,قدرت,60,-,زن,مرد,
موسسه غیرانتفاعی احرار- رشت,4285,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غیرانتفاعی احرار- رشت,4286,كاردان فني مكانيك,تاسیسات ابرسانی و گازرسانی,100,-,زن,مرد,
موسسه غيرانتفاعي اديب مازندران - ساري,4287,كارداني فناوري اطلاعات وارتباطات,,80,20,زن,مرد,
موسسه غيرانتفاعي اديب مازندران - ساري,4288,كارداني علمي -كاربردي نرم افزاركامپيوتر,,80,20,زن,مرد,
موسسه غيرانتفاعي اديب مازندران - ساري,9494,الهيات ومعارف اسلامي -فقه وحقوق اسلامي,,60,-,زن,مرد,
موسسه غيرانتفاعي اديب مازندران - ساري,9495,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي اديب مازندران - ساري,9496,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي اديب مازندران - ساري,9497,كارداني اموربانكي,,80,20,زن,مرد,
موسسه غيرانتفاعي اديب مازندران - ساري,9498,كارداني حسابداري,,80,20,زن,مرد,
موسسه غيرانتفاعي اديب مازندران - ساري,9499,كارداني مديريت بازرگاني,,80,20,زن,مرد,
موسسه غيرانتفاعي اديب مازندران - ساري,9500,كارداني مديريت صنعتي كاربردي,,80,20,زن,مرد,
موسسه غيرانتفاعي اديبان - گرمسار,4289,رياضيات وكاربردها,,60,-,زن,مرد,
موسسه غيرانتفاعي اديبان - گرمسار,4290,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي اديبان - گرمسار,4291,مهندسي برق,مخابرات,60,-,زن,مرد,
موسسه غيرانتفاعي اديبان - گرمسار,4292,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي اديبان - گرمسار,4293,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي اديبان - گرمسار,4294,كارداني علمي -كاربردي مخابرات,ارتباط دادهها,100,-,زن,مرد,
موسسه غيرانتفاعي آذرابادگان - اروميه,9501,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي آذرابادگان - اروميه,9502,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي آذرابادگان - اروميه,9503,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي آذرابادگان - اروميه,9504,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي آذرابادگان - اروميه,9505,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي ارس- تبريز,9506,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي ارشاد- دماوند,4295,مهندسي صنايع,,60,-,ـــ,مرد,محل تحصيل دماوند
موسسه غيرانتفاعي ارشاد- دماوند,4296,مهندسي صنايع,,60,-,زن,ـــ,محل تحصيل تهران
موسسه غيرانتفاعي ارشاد- دماوند,4297,مهندسي فناوري اطلاعات,,60,-,زن,ـــ,محل تحصيل تهران
موسسه غيرانتفاعي ارشاد- دماوند,4298,مهندسي فناوري اطلاعات,,60,-,ـــ,مرد,محل تحصيل دماوند
موسسه غيرانتفاعي ارشاد- دماوند,9507,حسابداري,,60,-,ـــ,مرد,محل تحصيل دماوند
موسسه غيرانتفاعي ارشاد- دماوند,9508,حسابداري,,60,-,زن,ـــ,محل تحصيل تهران
موسسه غيرانتفاعي ارشاد- دماوند,9509,مديريت بازرگاني,,60,-,ـــ,مرد,محل تحصيل دماوند
موسسه غيرانتفاعي ارشاد- دماوند,9510,مديريت بازرگاني,,60,-,زن,ـــ,محل تحصيل تهران
موسسه غيرانتفاعي ارشاد- دماوند,9511,مديريت صنعتي,,60,-,زن,ـــ,محل تحصيل تهران
موسسه غيرانتفاعي ارشاد- دماوند,9512,مديريت صنعتي,,60,-,ـــ,مرد,محل تحصيل دماوند
موسسه غيرانتفاعي ارشاد- دماوند,9513,مديريت كسب وكارهاي كوچك,,60,-,ـــ,مرد,محل تحصيل دماوند
موسسه غيرانتفاعي ارشاد- دماوند,9514,مديريت كسب وكارهاي كوچك,,60,-,زن,ـــ,محل تحصيل تهران
موسسه غيرانتفاعي ارم- شيراز,4299,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي ارم- شيراز,4300,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي استرآباد- گرگان,4301,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي اسرار- مشهد,4302,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي اسرار- مشهد,4303,كاردان فني برق,الكترونيك,60,40,زن,مرد,
موسسه غيرانتفاعي اسرار- مشهد,4304,كاردان فني عمران,كارهاي عمومي ساختمان,60,40,زن,مرد,
موسسه غيرانتفاعي اسرار- مشهد,4305,كارداني معماري,,60,40,زن,مرد,
موسسه غيرانتفاعي اسوه -تبريز,9515,حسابداري,,60,-,30,30,
موسسه غيرانتفاعي اسوه -تبريز,9516,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي اسوه -تبريز,9517,كارداني مديريت بازرگاني,,100,-,50,50,
موسسه غيرانتفاعي اسوه -تبريز,9518,كارداني صنعت جهانگردي,مديريت جهانگردي,100,-,50,50,
موسسه غيرانتفاعي اشراق- بجنورد,4306,مهندسي شهرسازي,,60,-,زن,مرد,
موسسه غيرانتفاعي اشراق- بجنورد,4307,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي اشراق- بجنورد,4308,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي اشراق- بجنورد,4309,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي اشراق- بجنورد,4310,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي اشراق- بجنورد,4311,مهندسي معماري,,60,-,زن,مرد,
ادامه موسسه غيرانتفاعي اشراق- بجنورد,4312,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
ادامه موسسه غيرانتفاعي اشراق- بجنورد,4313,كارداني علمي -كاربردي نرم افزاركامپيوتر,,60,-,زن,مرد,
ادامه موسسه غيرانتفاعي اشراق- بجنورد,4314,كارداني معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي آفرينش- بروجرد,4315,كاردان فني برق,الكترونيك,100,-,زن,مرد,
موسسه غيرانتفاعي آفرينش- بروجرد,4316,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي اقبال لاهوري -مشهد,4317,مهندسي برق,الكترونيك,60,-,زن,مرد,
موسسه غيرانتفاعي اقبال لاهوري -مشهد,4318,مهندسي رباتيك,,60,-,زن,مرد,
موسسه غيرانتفاعي اقبال لاهوري -مشهد,4319,مهندسي شهرسازي,,60,-,زن,مرد,
موسسه غيرانتفاعي اقبال لاهوري -مشهد,4320,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي اقبال لاهوري -مشهد,4321,مهندسي معماري,,60,-,زن,مرد,
موسسه غيرانتفاعي اقبال لاهوري -مشهد,4322,مهندسي مكانيك,,60,-,زن,مرد,
موسسه غيرانتفاعي اقبال لاهوري -مشهد,4323,كاردان فني عمران,كارهاي عمومي ساختمان,100,-,زن,مرد,
موسسه غيرانتفاعي اقبال لاهوري -مشهد,4324,كاردان فني مكانيك,نقشه كشي صنعتي,100,-,زن,مرد,
موسسه غيرانتفاعي اقبال لاهوري -مشهد,4325,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي اكباتان- قزوين,4326,مهندسي برق,مخابرات,60,-,زن,مرد,
موسسه غيرانتفاعي اكباتان- قزوين,4327,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
موسسه غيرانتفاعي آل طه-تهران,4328,مهندسي عمران,,30,-,زن,ـــ,
موسسه غيرانتفاعي آل طه-تهران,4329,كاردان فني برق,الكترونيك,50,-,زن,ـــ,
موسسه غيرانتفاعي آل طه-تهران,4330,كاردان فني برق,قدرت,50,-,زن,ـــ,
موسسه غيرانتفاعي آل طه-تهران,4331,كاردان فني عمران,كارهاي عمومي ساختمان,50,-,زن,ـــ,
موسسه غيرانتفاعي آل طه-تهران,4332,كارداني امار,,50,-,زن,ـــ,
موسسه غيرانتفاعي آل طه-تهران,4333,كارداني علمي -كاربردي مخابرات,ارتباط داده ها,50,-,زن,ـــ,
موسسه غيرانتفاعي آل طه-تهران,4334,كارداني علمي -كاربردي نرم افزاركامپيوتر,,30,-,زن,ـــ,
موسسه غيرانتفاعي آل طه-تهران,9519,مديريت بازرگاني,,30,-,زن,ـــ,
موسسه غيرانتفاعي الغدير- تبريز,9520,مديريت بازرگاني,,60,-,زن,مرد,
موسسه غيرانتفاعي الغدير- تبريز,9521,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي المهدي -  اصفهان,9522,تفسيرقران مجيد,,60,-,زن,ـــ,
موسسه غيرانتفاعي المهدي -  اصفهان,9523,حسابداري,حسابرسي,60,-,زن,ـــ,
موسسه غيرانتفاعي المهدي -  اصفهان,9524,مديريت اموربانكي,,60,-,زن,ـــ,
موسسه غيرانتفاعي المهدي -  اصفهان,9525,مديريت بازرگاني,,60,-,زن,ـــ,
موسسه غيرانتفاعي المهدي -  اصفهان,9526,مديريت صنعتي,,60,-,زن,ـــ,
موسسه غيرانتفاعي المهدي -  اصفهان,9527,كارداني اموربانكي,,100,-,زن,ـــ,
موسسه غيرانتفاعي المهدي -  اصفهان,9528,كارداني حسابداري,,100,-,زن,ـــ,
موسسه غيرانتفاعي الوند- همدان,9529,كارداني اموربانكي,,100,-,زن,مرد,
موسسه غيرانتفاعي الوند- همدان,9530,كارداني اموربيمه,,100,-,زن,مرد,
موسسه غيرانتفاعي الوند- همدان,9531,كارداني حسابداري,,100,-,زن,مرد,
موسسه غيرانتفاعي الوند- همدان,9532,كارداني مديريت بازرگاني,,100,-,زن,مرد,
موسسه غيرانتفاعي الوند- همدان,9533,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي امام جواد)ع-( يزد,4335,مهندسي صنايع,,60,-,زن,مرد,
موسسه غيرانتفاعي امام جواد)ع-( يزد,4336,مهندسي فناوري اطلاعات,,60,-,زن,مرد,
موسسه غيرانتفاعي امام جواد)ع-( يزد,4337,كارداني علمي -كاربردي نرم افزاركامپيوتر,,100,-,زن,مرد,
موسسه غيرانتفاعي امام جواد)ع-( يزد,4338,كارداني معماري,,100,-,زن,مرد,
موسسه غيرانتفاعي امام جواد)ع-( يزد,9534,حسابداري,,60,-,زن,مرد,
موسسه غيرانتفاعي امام جواد)ع-( يزد,9535,مديريت صنعتي,,60,-,زن,مرد,
موسسه غيرانتفاعي امام جواد)ع-( يزد,9536,كارداني امورمالي ومالياتي,,100,-,زن,مرد,
موسسه غيرانتفاعي امام جواد)ع-( يزد,9537,كارداني مديريت صنعتي كاربردي,,100,-,زن,مرد,
موسسه غيرانتفاعي آمل,4339,مهندسي برق,كنترل,60,-,زن,مرد,
موسسه غيرانتفاعي آمل,4340,مهندسي عمران,,60,-,زن,مرد,
موسسه غيرانتفاعي آمل,4341,مهندسي كامپيوتر,نرم افزار,60,-,زن,مرد,
