University,Program-Code,Program-Major-Name,Field-Type,First-Cap,Second-Cap,Female-Cap,Male-Cap,Description
ادامه دانشگاه سمنان,6782,كتابداري واطلاع رساني,فني مهندسي,25,-,زن,مرد,محل تحصيل دانشكده روان شناسي و علوم تربيتي مهدي شهر
ادامه دانشگاه سمنان,6783,مديريت بازرگاني,,35,-,زن,مرد,
ادامه دانشگاه سمنان,6784,مديريت جهانگردي,,30,-,زن,مرد,
ادامه دانشگاه سمنان,6785,مديريت كسب وكارهاي كوچك,,30,-,زن,مرد,
دانشگاه سيدجمال الدين اسدآبادي-  اسدآباد همدان,1606,مهندسي عمران,نقشه برداري,-,30,زن,مرد,
دانشگاه سيدجمال الدين اسدآبادي-  اسدآباد همدان,1607,مهندسي فناوري اطلاعات,,35,-,زن,مرد,
دانشگاه سيدجمال الدين اسدآبادي-  اسدآباد همدان,1608,مهندسي كامپيوتر,نرم افزار,30,-,زن,مرد,
دانشگاه سيدجمال الدين اسدآبادي-  اسدآباد همدان,6786,شيمي,فناوري اطلاعات,-,35,زن,مرد,
دانشگاه سيدجمال الدين اسدآبادي-  اسدآباد همدان,6787,مهندسي كشاورزي -اقتصادكشاورزي,,35,-,زن,مرد,
دانشگاه سيستان و بلوچستان- زاهدان,1609,امار وكاربردها,,40,-,20,20,
دانشگاه سيستان و بلوچستان- زاهدان,1610,رياضيات وكاربردها,,40,-,20,20,
دانشگاه سيستان و بلوچستان- زاهدان,1611,علوم كامپيوتر,,-,35,17,18,
دانشگاه سيستان و بلوچستان- زاهدان,1612,فيزيك,حالت جامد,30,-,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,1613,مهندسي برق,الكترونيك,30,-,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,1614,مهندسي برق,مخابرات,30,-,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,1615,مهندسي شيمي,,30,-,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,1616,مهندسي عمران,,35,-,17,18,
دانشگاه سيستان و بلوچستان- زاهدان,1617,مهندسي فناوري اطلاعات,,-,30,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,1618,مهندسي كامپيوتر,سخت افزار,-,30,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,1619,مهندسي كامپيوتر,نرم افزار,-,30,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,1620,مهندسي معدن,,-,30,ـــ,مرد,
دانشگاه سيستان و بلوچستان- زاهدان,1621,مهندسي معماري,,20,-,10,10,
دانشگاه سيستان و بلوچستان- زاهدان,1622,مهندسي مكانيك,,35,-,17,18,
دانشگاه سيستان و بلوچستان- زاهدان,1623,مهندسي مواد,متالوژي صنعتي,-,30,ـــ,مرد,
دانشگاه سيستان و بلوچستان- زاهدان,6788,حسابداري,,30,-,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,6789,شيمي,كاربردي,30,-,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,6790,علوم اقتصادي,اقتصادبازرگاني,-,30,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,6791,علوم اقتصادي,اقتصادصنعتي,-,30,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,6792,علوم اقتصادي,اقتصادكشاورزي,-,30,15,15,
دانشگاه سيستان و بلوچستان- زاهدان,6793,مديريت دولتي,,20,-,10,10,
دانشگاه سيستان و بلوچستان- زاهدان,6794,مديريت مالي,,20,-,10,10,
دانشگاه شاهد-  تهران *,1624,رياضيات وكاربردها,,30,-,زن,مرد,
دانشگاه شاهد-  تهران *,1625,علوم كامپيوتر,,20,-,زن,مرد,
دانشگاه شاهد-  تهران *,1626,فيزيك,حالت جامد,20,-,زن,مرد,
دانشگاه شاهد-  تهران *,1627,مهندسي برق,"الكترونيك, قدرت, كنترل, مخابرات",60,-,زن,مرد,
دانشگاه شاهد-  تهران *,1628,مهندسي پزشكي,باليني,20,-,زن,مرد,
دانشگاه شاهد-  تهران *,1629,مهندسي عمران,,20,-,زن,مرد,
دانشگاه شاهد-  تهران *,1630,مهندسي كامپيوتر,سخت افزار,20,-,زن,مرد,
دانشگاه شاهد-  تهران *,6796,كتابداري واطلاع رساني,,20,-,زن,مرد,
دانشگاه شاهد-  تهران *,6797,مديريت بازرگاني,,20,-,زن,مرد,
دانشگاه شاهد-  تهران *,6798,مديريت صنعتي,,20,-,زن,مرد,
دانشگاه شاهرود,1631,رياضيات وكاربردها,,40,-,زن,مرد,
دانشگاه شاهرود,1632,فيزيك,,45,-,زن,مرد,
دانشگاه شاهرود,1633,مهندسي برق,"الكترونيك, قدرت, كنترل, مخابرات",85,-,زن,مرد,
دانشگاه شاهرود,1634,مهندسي رباتيك,,30,-,زن,مرد,
دانشگاه شاهرود,1635,مهندسي عمران,,50,-,زن,مرد,
دانشگاه شاهرود,1636,مهندسي فناوري اطلاعات,,30,-,زن,مرد,
دانشگاه شاهرود,1637,مهندسي كامپيوتر,نرم افزار,30,-,زن,مرد,
دانشگاه شاهرود,1638,مهندسي معدن,استخراج معدن,25,-,7,18,
دانشگاه شاهرود,1639,مهندسي معدن,اكتشاف معدن,25,-,7,18,
دانشگاه شاهرود,1640,مهندسي معماري,,20,-,زن,مرد,
دانشگاه شاهرود,1641,مهندسي مكانيك,,75,-,زن,مرد,
دانشگاه شاهرود,1642,مهندسي كشاورزي -اب,,35,-,زن,مرد,محل تحصيل پرديس كشاورزي بسطام واقع در 7 كيلومتري شاهرود
دانشگاه شاهرود,1643,مكاترونيك,,35,-,زن,مرد,
دانشگاه شاهرود,6799,حسابداري,,40,-,زن,مرد,
دانشگاه شاهرود,6800,مديريت صنعتي,,40,-,زن,مرد,
دانشگاه شهركرد,1644,رياضيات وكاربردها,,40,-,20,20,
دانشگاه شهركرد,1645,علوم كامپيوتر,,35,-,زن,مرد,
دانشگاه شهركرد,1646,فيزيك,,36,-,18,18,
دانشگاه شهركرد,1647,مهندسي برق,الكترونيك,35,-,زن,مرد,
دانشگاه شهركرد,1648,مهندسي برق,قدرت,35,-,زن,مرد,
دانشگاه شهركرد,1649,مهندسي عمران,,35,-,زن,مرد,
دانشگاه شهركرد,1650,مهندسي مكانيك,,60,-,زن,مرد,
دانشگاه شهركرد,1651,مهندسي مواد,سراميك,40,-,زن,مرد,
دانشگاه شهركرد,1652,مهندسي كشاورزي -مكانيك ماشينهاي كشاورزي,,36,-,10,26,
دانشگاه شهركرد,1653,مهندسي كشاورزي -اب,,30,-,10,20,
دانشگاه شهيد باهنر كرمان,1654,امار وكاربردها,,18,-,8,10,
دانشگاه شهيد باهنر كرمان,1655,رياضيات وكاربردها,,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1656,علوم كامپيوتر,,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1657,فيزيك,,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1658,مهندسي اپتيك وليزر,,25,-,12,13,
دانشگاه شهيد باهنر كرمان,1659,مهندسي برق,الكترونيك,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1660,مهندسي برق,قدرت,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1661,مهندسي برق,كنترل,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1662,مهندسي برق,مخابرات,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1663,مهندسي شيمي,,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1664,مهندسي صنايع,,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1665,مهندسي عمران,,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1666,مهندسي كامپيوتر,سخت افزار,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1667,مهندسي كامپيوتر,نرم افزار,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1668,مهندسي معدن,,40,-,ـــ,مرد,
دانشگاه شهيد باهنر كرمان,1669,مهندسي معماري,,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1670,مهندسي مكانيك,,20,-,زن,مرد,
دانشگاه شهيد باهنر كرمان,1671,مهندسي مواد,متالوژي استخراجي,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1672,مهندسي مواد,متالوژي صنعتي,20,-,10,10,
دانشگاه شهيد باهنر كرمان,1673,مهندسي كشاورزي -مكانيك ماشينهاي كشاورزي,,15,-,ـــ,مرد,
دانشگاه شهيد باهنر كرمان,1674,مهندسي كشاورزي -اب,,17,-,7,10,
دانشگاه شهيد باهنر كرمان,1675,كارداني معماري,,20,-,10,10,محل تحصيل دانشكده زرند-پذيرش ازداوطلبان بومي
دانشگاه شهيد باهنر كرمان,6801,حسابداري,,18,-,8,10,
دانشگاه شهيد باهنر كرمان,6802,شيمي,كاربردي,20,-,10,10,
دانشگاه شهيد باهنر كرمان,6803,علوم اقتصادي,اقتصادبازرگاني,18,-,8,10,
دانشگاه شهيد باهنر كرمان,6804,كتابداري واطلاع رساني,,15,-,زن,ـــ,
دانشگاه شهيد باهنر كرمان,6805,مديريت بازرگاني,,18,-,8,10,
دانشگاه شهيد باهنر كرمان,6806,مهندسي كشاورزي -اقتصادكشاورزي,,16,-,8,8,
دانشگاه شهيد بهشتي-  تهران,1676,امار وكاربردها,,35,-,17,18,
دانشگاه شهيد بهشتي-  تهران,1677,رياضيات وكاربردها,,50,-,20,30,
دانشگاه شهيد بهشتي-  تهران,1678,علوم كامپيوتر,,30,-,15,15,
دانشگاه شهيد بهشتي-  تهران,1679,فيزيك,هسته اي,45,-,23,22,
دانشگاه شهيد بهشتي-  تهران,1680,مهندسي برق,الكترونيك,20,-,8,12,
دانشگاه شهيد بهشتي-  تهران,1681,مهندسي برق,قدرت,20,-,6,14,
دانشگاه شهيد بهشتي-  تهران,1682,مهندسي برق,مخابرات,20,-,6,14,
دانشگاه شهيد بهشتي-  تهران,1683,مهندسي كامپيوتر,سخت افزار,20,-,8,12,
دانشگاه شهيد بهشتي-  تهران,1684,مهندسي كامپيوتر,نرم افزار,20,-,8,12,
دانشگاه شهيد بهشتي-  تهران,1685,مهندسي معماري,,25,-,15,10,
دانشگاه شهيد بهشتي-  تهران,6807,حسابداري,,30,-,18,12,
دانشگاه شهيد بهشتي-  تهران,6809,علوم اقتصادي,اقتصادصنعتي,35,-,14,21,
دانشگاه شهيد بهشتي-  تهران,6810,علوم اقتصادي,اقتصادنظري,60,-,24,36,
دانشگاه شهيد بهشتي-  تهران,6811,مديريت بازرگاني,,30,-,18,12,
دانشگاه شهيد بهشتي-  تهران,6812,مديريت دولتي,,30,-,18,12,
دانشگاه شهيد بهشتي-  تهران,6813,مديريت صنعتي,,30,-,15,15,
دانشگاه شهيد بهشتي-  تهران,6814,مديريت مالي,,30,-,18,12,
دانشگاه شهيد چمران اهواز,1686,امار وكاربردها,,35,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1687,رياضيات وكاربردها,,40,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1688,علوم كامپيوتر,,30,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1689,فيزيك,,30,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1690,مهندسي برق,الكترونيك,25,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1691,مهندسي برق,قدرت,25,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1692,مهندسي عمران,,25,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1693,مهندسي كامپيوتر,نرم افزار,30,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1694,مهندسي معماري,,20,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1695,مهندسي مكانيك,,25,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1696,مهندسي مواد,متالوژي صنعتي,25,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1697,مهندسي كشاورزي -مكانيك ماشينهاي كشاورزي,,25,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,1698,مهندسي كشاورزي -اب,,30,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,6815,حسابداري,,30,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,6816,روانشناسي,صنعتي سازماني,25,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,6818,شيمي,كاربردي,30,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,6819,علوم اقتصادي,اقتصادبازرگاني,25,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,6820,علوم اقتصادي,اقتصادنظري,25,-,زن,ـــ,
دانشگاه شهيد چمران اهواز,6821,كتابداري واطلاع رساني,,25,-,ـــ,مرد,
دانشگاه شهيد چمران اهواز,6822,مديريت بازرگاني,,25,-,ـــ,مرد,
دانشگاه شهيد مدني آذربايجان-  تبريز,1699,رياضيات وكاربردها,,40,-,زن,مرد,
دانشگاه شهيد مدني آذربايجان-  تبريز,1700,فيزيك,,30,-,زن,مرد,
دانشگاه شهيد مدني آذربايجان-  تبريز,1701,مهندسي برق,قدرت,30,-,زن,مرد,
دانشگاه شهيد مدني آذربايجان-  تبريز,1702,مهندسي عمران,,30,-,زن,مرد,
دانشگاه شهيد مدني آذربايجان-  تبريز,1703,مهندسي فناوري اطلاعات,,40,-,زن,مرد,
دانشگاه شهيد مدني آذربايجان-  تبريز,1704,مهندسي مكانيك,,30,-,زن,مرد,
دانشگاه شهيد مدني آذربايجان-  تبريز,6823,كتابداري واطلاع رساني,,30,-,زن,مرد,
دانشگاه شيراز,1705,امار وكاربردها,,30,-,13,17,
دانشگاه شيراز,1706,رياضيات وكاربردها,,45,-,27,18,
دانشگاه شيراز,1707,فيزيك,"اتمي, حالت جامد, هسته اي",25,-,10,15,
دانشگاه شيراز,1708,مهندسي برق,"الكترونيك, قدرت, كنترل, مخابرات",76,-,32,44,
دانشگاه شيراز,1709,مهندسي شهرسازي,,25,-,10,15,
دانشگاه شيراز,1710,مهندسي شيمي,,25,-,10,15,
دانشگاه شيراز,1711,مهندسي عمران,,21,-,9,12,
دانشگاه شيراز,1712,مهندسي كامپيوتر,"سخت افزار, نرم افزار",37,-,17,20,
دانشگاه شيراز,1713,مهندسي معماري,,20,-,8,12,
دانشگاه شيراز,1714,مهندسي مكانيك,,55,-,20,35,
دانشگاه شيراز,1715,مهندسي مواد,متالوژي صنعتي,25,-,10,15,
دانشگاه شيراز,1716,مهندسي نفت,مخازن نفت,25,-,10,15,
دانشگاه شيراز,1717,مهندسي كشاورزي -مكانيك ماشينهاي كشاورزي,,17,-,7,10,
دانشگاه شيراز,1718,مهندسي كشاورزي -مكانيزاسيون كشاورزي,,13,-,5,8,
دانشگاه شيراز,1719,مهندسي كشاورزي -اب,,21,-,9,12,
دانشگاه شيراز,6824,حسابداري,,17,-,7,10,
دانشگاه شيراز,6826,علوم اقتصادي,اقتصادنظري,22,8,13,17,
دانشگاه شيراز,6827,كتابداري واطلاع رساني,,27,-,11,16,
دانشگاه شيراز,6828,مديريت بازرگاني,,17,-,7,10,
دانشگاه شيراز,6829,مديريت صنعتي,,17,-,7,10,
دانشگاه شيراز,6830,مهندسي كشاورزي -اقتصادكشاورزي,,21,5,11,15,
دانشگاه صنعت آب و برق)شهيد عباسپور-( تهران,1720,مهندسي برق,"قدرت, كنترل",65,-,15,50,
دانشگاه صنعت آب و برق)شهيد عباسپور-( تهران,1721,مهندسي علمي –كاربردي عمران,شبكه هاي اب وفاضلاب,35,-,5,30,
دانشگاه صنعت آب و برق)شهيد عباسپور-( تهران,1722,مهندسي عمران,,50,-,10,40,
دانشگاه صنعت آب و برق)شهيد عباسپور-( تهران,1723,مهندسي كامپيوتر,"سخت افزار, نرم افزار",40,-,10,30,
دانشگاه صنعت آب و برق)شهيد عباسپور-( تهران,1724,مهندسي مكانيك,,55,-,10,45,
دانشگاه صنعت نفت,1725,مهندسي ايمني,بازرسي فني,27,-,ـــ,مرد,محل تحصيل آبادان
دانشگاه صنعت نفت,1726,مهندسي ايمني,حفاظت فني,27,-,ـــ,مرد,محل تحصيل آبادان
دانشگاه صنعت نفت,1727,مهندسي برق,كنترل,20,-,ـــ,مرد,محل تحصيل اهواز
دانشگاه صنعت نفت,1728,مهندسي شيمي,,27,-,ـــ,مرد,محل تحصيل آبادان
دانشگاه صنعت نفت,1729,مهندسي شيمي,,35,-,ـــ,مرد,محل تحصيل اهواز
دانشگاه صنعت نفت,1730,مهندسي مكانيك,,20,-,ـــ,مرد,محل تحصيل اهواز
دانشگاه صنعت نفت,1731,مهندسي نفت,استخراج نفت,25,-,ـــ,مرد,محل تحصيل اهواز
دانشگاه صنعت نفت,1732,مهندسي نفت,اكتشاف نفت,27,-,ـــ,مرد,محل تحصيل آبادان
دانشگاه صنعت نفت,1733,مهندسي نفت,بهره برداري ازمنابع نفت,25,-,ـــ,مرد,محل تحصيل اهواز
دانشگاه صنعت نفت,1734,مهندسي نفت,مخازن نفت,25,-,ـــ,مرد,محل تحصيل اهواز
دانشگاه صنعت نفت,6831,حسابداري,,25,-,ـــ,مرد,محل تحصيل تهران
دانشگاه صنعت نفت,6832,مديريت بازرگاني,,25,-,ـــ,مرد,محل تحصيل تهران
دانشگاه صنعت نفت,6833,مديريت صنعتي,,25,-,ـــ,مرد,محل تحصيل تهران
دانشگاه صنعتي اروميه,1735,مهندسي برق,الكترونيك,25,-,زن,مرد,
دانشگاه صنعتي اروميه,1736,مهندسي شيمي,,50,-,زن,مرد,
دانشگاه صنعتي اروميه,1737,مهندسي صنايع,,25,-,زن,مرد,
دانشگاه صنعتي اروميه,1738,مهندسي فناوري اطلاعات,,25,-,زن,مرد,
دانشگاه صنعتي اروميه,1739,مهندسي كامپيوتر,نرم افزار,25,-,زن,مرد,
دانشگاه صنعتي اروميه,1740,مهندسي معدن,,25,-,زن,مرد,
دانشگاه صنعتي اروميه,1741,مهندسي مكانيك,,50,-,زن,مرد,
دانشگاه صنعتي اروميه,1742,مهندسي هوافضا,,15,-,زن,مرد,
دانشگاه صنعتي اصفهان,1743,امار وكاربردها,,20,-,10,10,
دانشگاه صنعتي اصفهان,1744,رياضيات وكاربردها,,20,-,10,10,
دانشگاه صنعتي اصفهان,1745,فيزيك,,40,-,20,20,
دانشگاه صنعتي اصفهان,1746,مهندسي برق,"الكترونيك, قدرت, كنترل, مخابرات",100,-,30,70,
دانشگاه صنعتي اصفهان,1747,مهندسي شيمي,,60,-,18,42,
دانشگاه صنعتي اصفهان,1748,مهندسي صنايع,,45,-,13,32,
دانشگاه صنعتي اصفهان,1749,مهندسي عمران,,50,-,زن,مرد,
دانشگاه صنعتي اصفهان,1750,مهندسي فناوري اطلاعات,,20,-,6,14,
دانشگاه صنعتي اصفهان,1751,مهندسي كامپيوتر,سخت افزار,20,-,6,14,
دانشگاه صنعتي اصفهان,1752,مهندسي كامپيوتر,نرم افزار,20,-,6,14,
دانشگاه صنعتي اصفهان,1753,مهندسي معدن,,20,-,ـــ,مرد,
دانشگاه صنعتي اصفهان,1754,مهندسي مكانيك,,100,-,زن,مرد,
دانشگاه صنعتي اصفهان,1755,مهندسي مواد,متالوژي استخراجي,20,-,زن,مرد,
دانشگاه صنعتي اصفهان,1756,مهندسي مواد,متالوژي صنعتي,20,-,زن,مرد,
دانشگاه صنعتي اصفهان,1757,مهندسي نساجي,پوشاك,20,-,6,14,
دانشگاه صنعتي اصفهان,1758,مهندسي نساجي,تكنولوژي نساجي,20,-,6,14,
دانشگاه صنعتي اصفهان,1759,مهندسي نساجي,شيمي نساجي وعلوم الياف,20,-,6,14,
دانشگاه صنعتي اصفهان,1760,مهندسي كشاورزي –مكانيك ماشينهاي كشاورزي,,20,-,ـــ,مرد,
دانشگاه صنعتي اصفهان,1761,مهندسي كشاورزي –اب,,20,-,ـــ,مرد,
دانشگاه صنعتي اصفهان,6834,شيمي,كاربردي,20,-,10,10,
دانشگاه صنعتي اميركبير-  تهران,1762,رياضيات وكاربردها,,60,-,30,30,
دانشگاه صنعتي اميركبير-  تهران,1763,علوم كامپيوتر,,35,-,17,18,
دانشگاه صنعتي اميركبير-  تهران,1764,فيزيك,,30,-,15,15,
دانشگاه صنعتي اميركبير-  تهران,1765,مهندسي برق,,100,-,30,70,
دانشگاه صنعتي اميركبير-  تهران,1766,مهندسي پزشكي,بيوالكتريك,30,-,15,15,
دانشگاه صنعتي اميركبير-  تهران,1767,مهندسي پزشكي,بيومتريال,25,-,12,13,
دانشگاه صنعتي اميركبير-  تهران,1768,مهندسي پزشكي,بيومكانيك,25,-,12,13,
دانشگاه صنعتي اميركبير-  تهران,1769,مهندسي پليمر,تكنولوژي وعلوم رنگ,30,-,15,15,
دانشگاه صنعتي اميركبير-  تهران,1770,مهندسي پليمر,صنايع پليمر,40,-,20,20,
دانشگاه صنعتي اميركبير-  تهران,1771,مهندسي دريا,كشتي سازي,50,-,ـــ,مرد,محل تحصيل دانشگاه صنعتي اميركبير – پرديس بندرعباس
دانشگاه صنعتي اميركبير-  تهران,1772,مهندسي شيمي,,70,-,35,35,
دانشگاه صنعتي اميركبير-  تهران,1773,مهندسي صنايع,,60,-,30,30,
دانشگاه صنعتي اميركبير-  تهران,1774,مهندسي عمران,,60,-,18,42,
دانشگاه صنعتي اميركبير-  تهران,1775,مهندسي فناوري اطلاعات,,25,-,12,13,
دانشگاه صنعتي اميركبير-  تهران,1776,مهندسي كامپيوتر,سخت افزار,25,-,7,18,
دانشگاه صنعتي اميركبير-  تهران,1777,مهندسي كامپيوتر,نرم افزار,25,-,8,17,
دانشگاه صنعتي اميركبير-  تهران,1778,مهندسي معدن,,50,-,ـــ,مرد,
دانشگاه صنعتي اميركبير-  تهران,1779,مهندسي مكانيك,,70,-,21,49,
دانشگاه صنعتي اميركبير-  تهران,1780,مهندسي مكانيك,,35,-,10,25,
دانشگاه صنعتي اميركبير-  تهران,1781,مهندسي مواد,متالوژي استخراجي,25,-,7,18,
دانشگاه صنعتي اميركبير-  تهران,1782,مهندسي مواد,متالوژي صنعتي,25,-,12,13,
دانشگاه صنعتي اميركبير-  تهران,1783,مهندسي نساجي,پوشاك,35,-,18,17,
دانشگاه صنعتي اميركبير-  تهران,1784,مهندسي نساجي,تكنولوژي نساجي,35,-,18,17,
دانشگاه صنعتي اميركبير-  تهران,1785,مهندسي نساجي,شيمي نساجي وعلوم الياف,35,-,18,17,
دانشگاه صنعتي اميركبير-  تهران,1786,مهندسي نفت,,30,-,9,21,
دانشگاه صنعتي اميركبير-  تهران,1787,مهندسي هوافضا,,50,-,15,35,
دانشگاه صنعتي بابل,1788,مهندسي برق,الكترونيك,25,-,زن,مرد,
دانشگاه صنعتي بابل,1789,مهندسي برق,قدرت,25,-,زن,مرد,
دانشگاه صنعتي بابل,1790,مهندسي برق,كنترل,25,-,زن,مرد,
دانشگاه صنعتي بابل,1791,مهندسي برق,مخابرات,25,-,زن,مرد,
دانشگاه صنعتي بابل,1792,مهندسي شيمي,,50,-,زن,مرد,
دانشگاه صنعتي بابل,1793,مهندسي صنايع,,30,-,زن,مرد,
دانشگاه صنعتي بابل,1794,مهندسي عمران,,50,-,زن,مرد,
دانشگاه صنعتي بابل,1795,مهندسي عمران,نقشه برداري,20,-,زن,مرد,
دانشگاه صنعتي بابل,1796,مهندسي كامپيوتر,سخت افزار,20,-,زن,مرد,
دانشگاه صنعتي بابل,1797,مهندسي مكانيك,,60,-,زن,مرد,
دانشگاه صنعتي بابل,1798,مهندسي مواد,متالوژي صنعتي,20,-,زن,مرد,
دانشگاه صنعتي بيرجند,1799,علوم كامپيوتر,,20,-,زن,مرد,
دانشگاه صنعتي بيرجند,1800,مهندسي صنايع,,20,-,زن,مرد,
دانشگاه صنعتي بيرجند,1801,مهندسي عمران,,30,-,ـــ,مرد,
دانشگاه صنعتي بيرجند,1802,مهندسي فناوري اطلاعات,,20,-,زن,مرد,
دانشگاه صنعتي بيرجند,1803,مهندسي كامپيوتر,نرم افزار,20,-,زن,مرد,
دانشگاه صنعتي بيرجند,1804,مهندسي معدن,,20,-,ـــ,مرد,
دانشگاه صنعتي بيرجند,1805,مهندسي مكانيك,,20,-,زن,مرد,
دانشگاه صنعتي جندي شاپور دزفول,1806,رياضيات وكاربردها,,20,-,10,10,
دانشگاه صنعتي جندي شاپور دزفول,1807,مهندسي برق,الكترونيك,16,-,6,10,
دانشگاه صنعتي جندي شاپور دزفول,1808,مهندسي برق,قدرت,16,-,3,13,
دانشگاه صنعتي جندي شاپور دزفول,1809,مهندسي برق,كنترل,16,-,6,10,
دانشگاه صنعتي جندي شاپور دزفول,1810,مهندسي شيمي,,24,-,7,17,
دانشگاه صنعتي جندي شاپور دزفول,1811,مهندسي عمران,,17,-,ـــ,مرد,
دانشگاه صنعتي جندي شاپور دزفول,1812,مهندسي عمران,نقشه برداري,15,-,ـــ,مرد,
دانشگاه صنعتي جندي شاپور دزفول,1813,مهندسي كامپيوتر,سخت افزار,18,-,9,9,
دانشگاه صنعتي جندي شاپور دزفول,1814,مهندسي معماري,,20,-,8,12,
دانشگاه صنعتي جندي شاپور دزفول,1815,مهندسي مكانيك,,22,-,ـــ,مرد,
دانشگاه صنعتي خاتم الانبياء)ص-( بهبهان,1816,امار وكاربردها,,20,-,زن,مرد,
دانشگاه صنعتي خاتم الانبياء)ص-( بهبهان,1817,رياضيات وكاربردها,,20,-,زن,مرد,
دانشگاه صنعتي خاتم الانبياء)ص-( بهبهان,1818,مهندسي برق,الكترونيك,20,-,زن,مرد,
دانشگاه صنعتي خاتم الانبياء)ص-( بهبهان,1819,مهندسي عمران,,20,-,زن,مرد,
دانشگاه صنعتي خاتم الانبياء)ص-( بهبهان,1820,مهندسي كامپيوتر,نرم افزار,20,-,زن,مرد,
دانشگاه صنعتي خاتم الانبياء)ص-( بهبهان,1821,مهندسي مكانيك,,20,-,زن,مرد,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1822,رياضيات وكاربردها,,35,-,21,14,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1823,فيزيك,,30,-,15,15,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1824,مهندسي برق,"الكترونيك, قدرت, كنترل, مخابرات",90,-,18,72,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1825,مهندسي صنايع,,55,-,14,41,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1826,مهندسي عمران,,65,-,13,52,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1827,مهندسي عمران,نقشه برداري,30,-,9,21,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1828,مهندسي كامپيوتر,سخت افزار,25,-,9,16,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1829,مهندسي كامپيوتر,نرم افزار,25,-,9,16,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1830,مهندسي مكانيك,,110,-,17,93,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1831,مهندسي مواد,متالوژي صنعتي,30,-,6,24,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,1832,مهندسي هوافضا,,30,-,6,24,
دانشگاه صنعتي خواجه نصيرالدين طوسي-  تهران,6835,شيمي,كاربردي,30,-,21,9,
دانشگاه صنعتي سهند-  تبريز,1833,مهندسي برق,بيوالكتريك,-,35,14,21,محدوديت ارايه خوابگاه
دانشگاه صنعتي سهند-  تبريز,1834,مهندسي برق,كنترل,35,-,7,28,محدوديت ارايه خوابگاه
دانشگاه صنعتي سهند-  تبريز,1835,مهندسي شيمي,,50,50,25,75,محدوديت ارايه خوابگاه
دانشگاه صنعتي سهند-  تبريز,1836,مهندسي معدن,,50,-,ـــ,مرد,محدوديت ارايه خوابگاه
دانشگاه صنعتي سهند-  تبريز,1837,مهندسي مواد,متالوژي استخراجي,-,35,ـــ,مرد,محدوديت ارايه خوابگاه
